id,CPU Usage,Memory Usage,Running Time,Prediction
4190,21.5,18.7,7.571849061,0
4191,21.5,18.7,7.571849061,0
4192,21.5,18.7,7.571849061,0
4193,21.5,18.7675,7.85379495,0
4194,21.5,18.79,7.947779065,0
4195,21.5,18.79,7.947779065,0
4196,21.445,18.815,7.787917497,0
4197,21.39,18.79,7.420693753,0
4198,21.39,18.815,7.524413835,0
4199,21.39,18.89,7.835581941,0
4200,21.39,18.89,7.835581941,0
4201,21.365,18.89,7.715585876,0
4202,21.365,18.89,7.715585876,0
4203,21.29,18.89,7.356571589,0
4204,21.29,18.945,7.583361035,0
4205,21.29,19,7.810156745,0
4206,21.32333333,19.03333333,8.108214404,0
4207,21.29,19.1,8.222528631,0
4208,21.29,19.1,8.222528631,0
4209,21.29,19.1,8.222528631,0
4210,21.272,19.16,8.382774983,0
4211,21.26,19.16666667,8.352139762,0
4212,21.2225,19.2,8.307721244,0
4213,21.2,19.2,8.198920567,0
4214,21.2,19.2,8.198920567,0
4215,21.2,19.2675,8.475749672,0
4216,21.2,19.29,8.568028114,0
4217,21.2,19.29,8.568028114,0
4218,21.15,19.34,8.530014382,0
4219,21.2,19.39,8.978167071,0
4220,21.1,19.39,8.491397425,0
4221,21.1,19.445,8.715588485,0
4222,21.125,19.5,9.061926051,0
4223,21.1,19.5,8.939785667,0
4224,21.1,19.55,9.143606598,0
4225,21.075,19.575,9.12307063,0
4226,21.03333333,19.5,8.614887744,0
4227,21.075,19.575,9.12307063,0
4228,21.03333333,19.6,9.020852345,0
4229,21,19.6,8.858005363,0
4230,21,19.675,9.161862791,0
4231,21,19.66,9.101090406,0
4232,21,19.79,9.627799352,0
4233,21,19.79,9.627799352,0
4234,20.945,19.79,9.357122352,0
4235,20.89,19.79,9.08725385,0
4236,20.9175,19.84,9.423641476,0
4237,20.89,19.84,9.288464183,0
4238,20.89,19.865,9.389071198,0
4239,20.85666667,19.82333333,9.057951971,0
4240,20.89,19.945,9.711021929,0
4241,20.865,19.945,9.587653104,0
4242,20.89,20,9.932370379,0
4243,20.85666667,20,9.767457963,0
4244,20.85666667,20,9.767457963,0
4245,20.815,19.9725,9.451577412,0
4246,20.815,20,9.561737786,0
4247,20.79,20,9.438529515,0
4248,20.79,20,9.438529515,0
4249,20.79,20,9.438529515,0
4250,20.79,20,9.438529515,0
4251,20.79,20.075,9.738507858,0
4252,20.79,20.15,10.03849716,0
4253,20.79,20.15,10.03849716,0
4254,20.79,20.2,10.23849612,0
4255,20.7225,20.245,10.08256893,0
4256,20.7225,20.29,10.26182204,0
4257,20.7225,20.245,10.08256893,0
4258,20.7,20.365,10.44821477,0
4259,20.7,20.39,10.54766583,0
4260,20.7,20.39,10.54766583,0
4261,20.7,20.5,10.98526483,0
4262,20.7,20.5,10.98526483,0
4263,20.7,20.525,11.0847224,0
4264,20.66666667,20.49666667,10.80469592,0
4265,20.7,20.575,11.28364115,0
4266,20.7,20.6,11.38310233,0
4267,20.7,20.6,11.38310233,0
4268,20.7,20.6,11.38310233,0
4269,20.7,20.65,11.58202831,0
4270,20.63333333,20.63333333,11.1791556,0
4271,20.7,20.7,11.7809591,0
4272,20.6,20.63333333,11.01133219,0
4273,20.6,20.7,11.27492621,0
4274,20.7,20.7,11.7809591,0
4275,20.6,20.7,11.27492621,0
4276,20.6,20.7,11.27492621,0
4277,20.6,20.7,11.27492621,0
4278,20.6,20.745,11.45285696,0
4279,20.6,20.79,11.63079155,0
4280,20.6,20.79,11.63079155,0
4281,20.6,20.89,12.02621558,0
4282,20.6,20.89,12.02621558,0
4283,20.55,20.89,11.77189637,0
4284,20.6,20.89,12.02621558,0
4285,20.6,20.96333333,12.31620529,0
4286,20.6,21.03333333,12.59302321,0
4287,20.6,21.05,12.65893361,0
4288,20.5,21,11.95055713,0
4289,20.5,21,11.95055713,0
4290,20.6,21,12.46120399,0
4291,20.5,21.15,12.54007577,0
4292,20.5,21.1,12.34356485,0
4293,20.5,21.1,12.34356485,0
4294,20.55,21.1,12.59976627,0
4295,20.5,21.1,12.34356485,0
4296,20.5,21.2,12.73659139,0
4297,20.5,21.245,12.91345946,0
4298,20.5,21.26,12.97241633,0
4299,20.5,21.245,12.91345946,0
4300,20.5,21.29,13.09033134,0
4301,20.5,21.29,13.09033134,0
4302,20.5,21.29,13.09033134,0
4303,20.5,21.29,13.09033134,0
4304,20.5,21.39,13.48339361,0
4305,20.5,21.39,13.48339361,0
4306,20.5,21.39,13.48339361,0
4307,20.5,21.445,13.69958588,0
4308,20.5,21.39,13.48339361,0
4309,20.5,21.39,13.48339361,0
4310,20.5,21.39,13.48339361,0
4311,20.5,21.495,13.89612924,0
4312,20.5,21.55,14.11233237,0
4313,20.46333333,21.56666667,13.98622442,0
4314,20.4725,21.625,14.26301628,0
4315,20.5,21.6,14.30888561,0
4316,20.5,21.6,14.30888561,0
4317,20.39,21.6,13.73426424,0
4318,20.39,21.6,13.73426424,0
4319,20.39,21.63333333,13.86440643,0
4320,20.39,21.7,14.124697,0
4321,20.39,21.76,14.35896557,0
4322,20.39,21.76,14.35896557,0
4323,20.5,21.89,15.44898714,0
4324,20.39,21.79,14.47610236,0
4325,20.39,21.89,14.86657039,0
4326,20.39,21.89,14.86657039,0
4327,20.39,21.89,14.86657039,0
4328,20.39,22,15.29610666,0
4329,20.39,22,15.29610666,0
4330,20.39,22,15.29610666,0
4331,20.39,22,15.29610666,0
4332,20.39,22,15.29610666,0
4333,20.39,22.1,15.68661367,0
4334,20.39,22.05,15.49135785,0
4335,20.39,22.1,15.68661367,0
4336,20.39,22.1,15.68661367,0
4337,20.39,22.1,15.68661367,0
4338,20.39,22.2,16.07713925,0
4339,20.39,22.2,16.07713925,0
4340,20.39,22.2,16.07713925,0
4341,20.39,22.245,16.25288181,0
4342,20.35666667,22.29,16.24958222,0
4343,20.34,22.29,16.16018162,0
4344,20.34,22.34,16.35485117,0
4345,20.29,22.34,16.08653121,0
4346,20.29,22.29,15.89246853,0
4347,20.39,22.39,16.81918899,0
4348,20.34,22.445,16.76367224,0
4349,20.29,22.5,16.70756259,0
4350,20.29,22.5,16.70756259,0
4351,20.29,22.6,17.09573105,0
4352,20.29,22.6,17.09573105,0
4353,20.29,22.65,17.28982215,0
4354,20.29,22.7,17.48391784,0
4355,20.29,22.7,17.48391784,0
4356,20.29,22.7,17.48391784,0
4357,20.29,22.7,17.48391784,0
4358,20.29,22.745,17.65860789,0
4359,20.29,22.79,17.83330164,0
4360,20.29,22.79,17.83330164,0
4361,20.29,22.79,17.83330164,0
4362,20.29,22.89,18.22152329,0
4363,20.29,22.89,18.22152329,0
4364,20.29,22.89,18.22152329,0
4365,20.29,23,18.64858829,0
4366,20.2,22.89,17.72842139,0
4367,20.29,23,18.64858829,0
4368,20.245,22.9725,18.2940658,0
4369,20.26,22.99666667,18.47023361,0
4370,20.2,23,18.15309106,0
4371,20.245,23.05,18.59411701,0
4372,20.245,23.05,18.59411701,0
4373,20.2,23,18.15309106,0
4374,20.2,23.1,18.53917345,0
4375,20.2,23.1,18.53917345,0
4376,20.2,23.23,19.04110768,0
4377,20.2,23.2,18.92527398,0
4378,20.2,23.29,19.27277997,0
4379,20.2,23.29,19.27277997,0
4380,20.1,23.29,18.71810492,0
4381,20.15,23.29,18.99506232,0
4382,20.15,23.29,18.99506232,0
4383,20.2,23.35666667,19.53020129,0
4384,20.15,23.29,18.99506232,0
4385,20.15,23.34,19.1875248,0
4386,20.2,23.39,19.65891497,0
4387,20.1,23.34,18.90996634,0
4388,20.2,23.34,19.4658452,0
4389,20.1,23.39,19.10183223,0
4390,20.2,23.46333333,19.94209217,0
4391,20.2,23.445,19.87129696,0
4392,20.15,23.55,19.99591648,0
4393,20.15,23.5,19.80343506,0
4394,20.15,23.6,20.18840242,0
4395,20.15,23.65,20.38089286,0
4396,20.15,23.65,20.38089286,0
4397,20.15,23.6,20.18840242,0
4398,20.2,23.745,21.0298408,0
4399,20.2,23.7,20.85604881,0
4400,20.15,23.7,20.57338781,0
4401,20.2,23.7,20.85604881,0
4402,20.15,23.895,21.3241612,0
4403,20.15,24,21.72845221,0
4404,20.1,24.05,21.63488197,0
4405,20.13333333,24.03333333,21.76141683,0
4406,20.1,24.06666667,21.69885798,0
4407,20.1,24,21.44295692,0
4408,20.1,24.15,22.01874551,0
4409,20.1,24.1,21.8268115,0
4410,20.1,24.1,21.8268115,0
4411,20.1,24.2,22.210684,0
4412,20.1,24.1,21.8268115,0
4413,20.2,24.1,22.40099537,0
4414,20.1,24,21.44295692,0
4415,20.1,24.05,21.63488197,0
4416,20.1,24.2,22.210684,0
4417,20.1,24.15,22.01874551,0
4418,20.1,24.2,22.210684,0
4419,20.1,24.2,22.210684,0
4420,20.1,24.2,22.210684,0
4421,20.05,24.2,21.92357146,0
4422,20.1,24.245,22.38343248,0
4423,20.1,24.245,22.38343248,0
4424,20.05,24.245,22.09578002,0
4425,20.06666667,24.29,22.36396845,0
4426,20,24.32333333,22.10775775,0
4427,20.1,24.39,22.94009116,0
4428,20.06666667,24.46333333,23.0280306,0
4429,20.1,24.5,23.36240911,0
4430,20,24.445,22.57193775,0
4431,20,24.5,22.78178114,0
4432,20.1,24.6,23.74635335,0
4433,20,24.5,22.78178114,0
4434,20,24.5,22.78178114,0
4435,20.1,24.7,24.13031552,0
4436,20,24.6,23.16332832,0
4437,20,24.7,23.54489321,0
4438,20,24.7,23.54489321,0
4439,20,24.7,23.54489321,0
4440,20,24.745,23.71660319,0
4441,20,24.79,23.88831676,0
4442,20,24.89,24.26991531,0
4443,20,24.89,24.26991531,0
4444,20,24.89,24.26991531,0
4445,20,24.945,24.47980207,0
4446,20,25,24.68969418,0
4447,20,25,24.68969418,0
4448,20,25.06666667,24.94411605,0
4449,20,25.025,24.78510146,0
4450,20,25.1,25.07132994,0
4451,20,25.05,24.88050985,0
4452,20,25,24.68969418,0
4453,20,25,24.68969418,0
4454,20,25,24.68969418,0
4455,20,25,24.68969418,0
4456,20.025,25.025,24.93309992,0
4457,20.025,25.05,25.02865787,0
4458,20.05,25.1,25.3684283,0
4459,20,25,24.68969418,0
4460,20,25.1,25.07132994,0
4461,20,25.1,25.07132994,0
4462,20,25.06666667,24.94411605,0
4463,20.1,25.2,26.05039549,0
4464,20,25.13333333,25.1985458,0
4465,20.05,25.15,25.55985158,0
4466,20,25.2,25.45298342,0
4467,20,25.2,25.45298342,0
4468,20,25.2,25.45298342,0
4469,20.03333333,25.23,25.76649521,0
4470,20,25.2,25.45298342,0
4471,20,25.29,25.79648671,0
4472,20,25.2675,25.71060954,0
4473,20,25.29,25.79648671,0
4474,20,25.34,25.98732807,0
4475,20.03333333,25.35666667,26.25096604,0
4476,20,25.34,25.98732807,0
4477,20,25.39,26.17817386,0
4478,20,25.445,26.38810935,0
4479,20,25.5,26.5980502,0
4480,20,25.55,26.78891017,0
4481,20,25.6,26.97977457,0
4482,20,25.65,27.1706434,0
4483,20,25.7,27.36151667,0
4484,20,25.65,27.1706434,0
4485,20,25.7,27.36151667,0
4486,19.945,25.745,27.19896566,0
4487,20,25.84,27.89598539,0
4488,20,25.89,28.0868755,0
4489,20,25.89,28.0868755,0
4490,19.945,25.89,27.7506291,0
4491,19.89,25.89,27.41539806,0
4492,19.945,25.89,27.7506291,0
4493,19.92666667,25.96333333,27.91746839,0
4494,19.92666667,26,28.05681976,0
4495,19.89,26.1,28.2116726,0
4496,19.89,26.1,28.2116726,0
4497,20,26.1,28.88866235,0
4498,19.89,26.1,28.2116726,0
4499,19.89,26.1,28.2116726,0
4500,19.89,26.1,28.2116726,0
4501,19.89,26.2,28.59087807,0
4502,19.89,26.2,28.59087807,0
4503,19.89,26.245,28.76152623,0
4504,19.89,26.245,28.76152623,0
4505,19.89,26.2,28.59087807,0
4506,19.89,26.29,28.93217794,0
4507,19.89,26.29,28.93217794,0
4508,19.89,26.29,28.93217794,0
4509,19.89,26.29,28.93217794,0
4510,19.89,26.29,28.93217794,0
4511,19.89,26.29,28.93217794,0
4512,19.89,26.39,29.31141664,0
4513,19.89,26.39,29.31141664,0
4514,19.79,26.39,28.69263503,0
4515,19.89,26.6,30.10787485,0
4516,19.89,26.6,30.10787485,0
4517,19.82333333,26.6,29.69164952,0
4518,19.79,26.5,29.10720714,0
4519,19.82333333,26.6,29.69164952,0
4520,19.89,26.6,30.10787485,0
4521,19.84,26.6,29.7955627,0
4522,19.89,26.6,30.10787485,0
4523,19.89,26.6,30.10787485,0
4524,19.89,26.55,29.91823495,0
4525,19.89,26.6,30.10787485,0
4526,19.89,26.6,30.10787485,0
4527,19.89,26.6,30.10787485,0
4528,19.89,26.7,30.48716779,0
4529,19.89,26.79,30.82854639,0
4530,19.89,26.84,31.01820729,0
4531,19.89,26.7,30.48716779,0
4532,19.89,26.675,30.39234291,0
4533,19.89,26.7,30.48716779,0
4534,19.89,26.7,30.48716779,0
4535,19.89,26.79,30.82854639,0
4536,19.89,26.7,30.48716779,0
4537,19.89,26.79,30.82854639,0
4538,19.89,26.79,30.82854639,0
4539,19.89,26.79,30.82854639,0
4540,19.89,26.84,31.01820729,0
4541,19.89,26.89,31.20787257,0
4542,19.89,26.89333333,31.22051708,0
4543,19.89,26.945,31.41650943,0
4544,19.89,27,31.62515158,0
4545,19.89,27,31.62515158,0
4546,19.89,27.1,32.00451451,0
4547,19.89,27.1,32.00451451,0
4548,19.89,27.1,32.00451451,0
4549,19.79,27.1,31.36887761,0
4550,19.89,27.2,32.38389495,0
4551,19.89,27.245,32.55462185,0
4552,19.89,27.29,32.7253523,0
4553,19.89,27.29,32.7253523,0
4554,19.79,27.2,31.74588317,0
4555,19.79,27.23,31.85898821,0
4556,19.79,27.29,32.08520296,0
4557,19.79,27.29,32.08520296,0
4558,19.79,27.29,32.08520296,0
4559,19.79,27.29,32.08520296,0
4560,19.79,27.29,32.08520296,0
4561,19.79,27.29,32.08520296,0
4562,19.79,27.35666667,32.33655998,0
4563,19.79,27.39,32.46224137,0
4564,19.79,27.5,32.87700359,0
4565,19.79,27.39,32.46224137,0
4566,19.79,27.5,32.87700359,0
4567,19.79,27.5,32.87700359,0
4568,19.79,27.5,32.87700359,0
4569,19.79,27.5,32.87700359,0
4570,19.79,27.5,32.87700359,0
4571,19.79,27.5,32.87700359,0
4572,19.79,27.6,33.25407831,0
4573,19.79,27.65,33.44262216,0
4574,19.79,27.7,33.63117032,0
4575,19.745,27.7,33.33988623,0
4576,19.79,27.7,33.63117032,0
4577,19.79,27.7,33.63117032,0
4578,19.79,27.79,33.97056791,0
4579,19.7,27.79,33.38680685,0
4580,19.7,27.84,33.57430345,0
4581,19.7,27.89,33.76180431,0
4582,19.73,27.96333333,34.23230577,0
4583,19.79,28,34.7625501,0
4584,19.7,27.945,33.9680602,0
4585,19.745,27.945,34.26122542,0
4586,19.79,27.79,33.97056791,0
4587,19.745,27.79,33.67832537,0
4588,19.79,27.79,33.97056791,0
4589,19.79,27.79,33.97056791,0
4590,19.79,27.79,33.97056791,0
4591,19.79,27.79,33.97056791,0
4592,19.79,27.79,33.97056791,0
4593,19.79,27.79,33.97056791,0
4594,19.79,27.79,33.97056791,0
4595,19.79,27.79,33.97056791,0
4596,19.79,27.84,34.15912818,0
4597,19.79,27.79,33.97056791,0
4598,19.79,27.945,34.55511882,0
4599,19.79,28.05,34.95112853,0
4600,19.79,28.05,34.95112853,0
4601,19.79,28.15,35.32829836,0
4602,19.79,28.03333333,34.88826857,0
4603,19.79,28.1,35.13971128,0
4604,19.79,28.2,35.51688976,0
4605,19.76,28.23,35.43201187,0
4606,19.7,28.29,35.26196515,0
4607,19.745,28.34,35.74686722,0
4608,19.7,28.39,35.63704812,0
4609,19.7,28.39,35.63704812,0
4610,19.7,28.39,35.63704812,0
4611,19.7,28.445,35.84335105,0
4612,19.7,28.5,36.04965915,0
4613,19.7,28.5,36.04965915,0
4614,19.7,28.5,36.04965915,0
4615,19.7,28.445,35.84335105,0
4616,19.7,28.5,36.04965915,0
4617,19.7,28.5,36.04965915,0
4618,19.7,28.5,36.04965915,0
4619,19.7,28.5,36.04965915,0
4620,19.7,28.53333333,36.17469688,0
4621,19.7,28.56666667,36.29973651,0
4622,19.7,28.6,36.42477804,0
4623,19.65,28.6,36.09217687,0
4624,19.7,28.65,36.6123439,0
4625,19.65,28.65,36.27915368,0
4626,19.65,28.65,36.27915368,0
4627,19.7,28.7,36.79991404,0
4628,19.6,28.6,35.76049219,0
4629,19.7,28.7,36.79991404,0
4630,19.7,28.7,36.79991404,0
4631,19.6,28.6,35.76049219,0
4632,19.66666667,28.73,36.68960058,0
4633,19.65,28.745,36.63442132,0
4634,19.65,28.79,36.80271135,0
4635,19.7,28.945,37.71906956,0
4636,19.7,28.945,37.71906956,0
4637,19.6,28.89,36.84160949,0
4638,19.6,28.84,36.65519982,0
4639,19.65,28.945,37.38240336,0
4640,19.65,28.945,37.38240336,0
4641,19.6,28.89,36.84160949,0
4642,19.7,29,37.92542471,0
4643,19.65,28.945,37.38240336,0
4644,19.6,28.89,36.84160949,0
4645,19.65,28.945,37.38240336,0
4646,19.7,29.05,38.11302479,0
4647,19.7,29,37.92542471,0
4648,19.6,28.89,36.84160949,0
4649,19.7,29,37.92542471,0
4650,19.7,28.89,37.51271958,0
4651,19.66666667,28.85666667,37.16380845,0
4652,19.7,28.89,37.51271958,0
4653,19.7,29,37.92542471,0
4654,19.65,28.89,37.17670152,0
4655,19.7,28.945,37.71906956,0
4656,19.7,29.05,38.11302479,0
4657,19.65,28.945,37.38240336,0
4658,19.7,29.05,38.11302479,0
4659,19.7,29.05,38.11302479,0
4660,19.7,29.05,38.11302479,0
4661,19.7,29.1,38.30062915,0
4662,19.7,29.1,38.30062915,0
4663,19.66666667,29.1,38.07486343,0
4664,19.7,29,37.92542471,0
4665,19.7,29,37.92542471,0
4666,19.7,29.05,38.11302479,0
4667,19.7,29,37.92542471,0
4668,19.7,29.16666667,38.55077496,0
4669,19.7,29.1,38.30062915,0
4670,19.6,29.1,37.62457625,0
4671,19.66666667,29.1,38.07486343,0
4672,19.7,29.1,38.30062915,0
4673,19.65,29.2,38.33617911,0
4674,19.65,29.245,38.50450395,0
4675,19.65,29.245,38.50450395,0
4676,19.65,29.29,38.67283224,0
4677,19.65,29.34,38.85986772,0
4678,19.6,29.29,38.33303896,0
4679,19.6,29.29,38.33303896,0
4680,19.65,29.34,38.85986772,0
4681,19.6,29.29,38.33303896,0
4682,19.7,29.39,39.38881883,0
4683,19.6,29.29,38.33303896,0
4684,19.63333333,29.35666667,38.80858367,0
4685,19.6,29.39,38.70593858,0
4686,19.6,29.39,38.70593858,0
4687,19.6,29.39,38.70593858,0
4688,19.6,29.39,38.70593858,0
4689,19.6,29.39,38.70593858,0
4690,19.6,29.46333333,38.97940905,0
4691,19.6,29.5,39.11614769,0
4692,19.6,29.445,38.91104058,0
4693,19.6,29.5,39.11614769,0
4694,19.55,29.5,38.77482946,0
4695,19.6,29.5,39.11614769,0
4696,19.6,29.5,39.11614769,0
4697,19.6,29.5,39.11614769,0
4698,19.6,29.6,39.48908282,0
4699,19.5,29.65,38.99034921,0
4700,19.55,29.65,39.33247968,0
4701,19.55,29.7,39.51837148,0
4702,19.5,29.7,39.17565633,0
4703,19.55,29.7,39.51837148,0
4704,19.525,29.675,39.25409537,0
4705,19.6,29.7,39.86203485,0
4706,19.6,29.6,39.48908282,0
4707,19.6,29.55,39.30261314,0
4708,19.6,29.63333333,39.61339828,0
4709,19.6,29.5,39.11614769,0
4710,19.6,29.5,39.11614769,0
4711,19.6,29.5,39.11614769,0
4712,19.6,29.5,39.11614769,0
4713,19.6,29.5,39.11614769,0
4714,19.6,29.5,39.11614769,0
4715,19.6,29.55,39.30261314,0
4716,19.6,29.5,39.11614769,0
4717,19.6,29.6,39.48908282,0
4718,19.6,29.55,39.30261314,0
4719,19.6,29.7,39.86203485,0
4720,19.6,29.66666667,39.73771562,0
4721,19.6,29.65,39.67555672,0
4722,19.6,29.7,39.86203485,0
4723,19.6,29.79,40.19770613,0
4724,19.6,29.79,40.19770613,0
4725,19.6,29.79,40.19770613,0
4726,19.6,29.79,40.19770613,0
4727,19.6,29.79,40.19770613,0
4728,19.6,29.84,40.38419609,0
4729,19.6,29.89,40.57069028,0
4730,19.6,29.89,40.57069028,0
4731,19.6,29.89,40.57069028,0
4732,19.6,29.89,40.57069028,0
4733,19.6,29.89,40.57069028,0
4734,19.55,29.89,40.22479866,0
4735,19.6,29.92666667,40.70745538,0
4736,19.55,29.945,40.42930205,0
4737,19.6,29.89,40.57069028,0
4738,19.55,29.89,40.22479866,0
4739,19.55,29.89,40.22479866,0
4740,19.55,29.945,40.42930205,0
4741,19.5,30,40.28758675,0
4742,19.6,30,40.98099239,0
4743,19.5,30.03333333,40.41114385,0
4744,19.5,30,40.28758675,0
4745,19.5,30,40.28758675,0
4746,19.55,30,40.63381054,0
4747,19.55,30,40.63381054,0
4748,19.5,30,40.28758675,0
4749,19.5,30.1,40.65826362,0
4750,19.5,30.06666667,40.53470281,0
4751,19.5,30.1,40.65826362,0
4752,19.5,30.1,40.65826362,0
4753,19.5,30.1,40.65826362,0
4754,19.5,30.1,40.65826362,0
4755,19.5,30.1,40.65826362,0
4756,19.5,30.1,40.65826362,0
4757,19.5,30.13333333,40.78182629,0
4758,19.5,30.1,40.65826362,0
4759,19.6,30.2,41.72704863,0
4760,19.5,30.2,41.02895719,0
4761,19.5,30.2,41.02895719,0
4762,19.5,30.2,41.02895719,0
4763,19.5,30.2,41.02895719,0
4764,19.5,30.2675,41.27918479,0
4765,19.5,30.29,41.36259569,0
4766,19.5,30.29,41.36259569,0
4767,19.5,30.29,41.36259569,0
4768,19.5,30.29,41.36259569,0
4769,19.5,30.29,41.36259569,0
4770,19.5,30.245,41.19577475,0
4771,19.5,30.2,41.02895719,0
4772,19.55,30.15,41.19158678,0
4773,19.5,30.1,40.65826362,0
4774,19.5,30.1,40.65826362,0
4775,19.5,30.1,40.65826362,0
4776,19.5,30.1,40.65826362,0
4777,19.5,30.15,40.84360832,0
4778,19.5,30.15,40.84360832,0
4779,19.5,30.1,40.65826362,0
4780,19.6,30.1,41.35401205,0
4781,19.53333333,30.1,40.88975261,0
4782,19.5,30.1,40.65826362,0
4783,19.5,30.15,40.84360832,0
4784,19.56666667,30.16666667,41.36983607,0
4785,19.56666667,30.2,41.49392264,0
4786,19.56666667,30.2,41.49392264,0
4787,19.5,30.2,41.02895719,0
4788,19.6,30.2,41.72704863,0
4789,19.6,30.2,41.72704863,0
4790,19.5,30.2,41.02895719,0
4791,19.55,30.2,41.37752059,0
4792,19.53333333,30.32333333,41.719399,0
4793,19.55,30.34,41.89815764,0
4794,19.5,30.39,41.73332099,0
4795,19.5,30.29,41.36259569,0
4796,19.5,30.39,41.73332099,0
4797,19.5,30.39,41.73332099,0
4798,19.5,30.39,41.73332099,0
4799,19.56666667,30.39,42.20125187,0
4800,19.5,30.5,42.14113812,0
4801,19.5,30.5,42.14113812,0
4802,19.5,30.5,42.14113812,0
4803,19.5,30.5,42.14113812,0
4804,19.5,30.6,42.51189851,0
4805,19.5,30.6,42.51189851,0
4806,19.5,30.6,42.51189851,0
4807,19.445,30.55,41.93971627,0
4808,19.5,30.6,42.51189851,0
4809,19.5,30.6,42.51189851,0
4810,19.39,30.55,41.55409153,0
4811,19.445,30.65,42.30920144,0
4812,19.39,30.55,41.55409153,0
4813,19.42666667,30.53333333,41.74953618,0
4814,19.39,30.55,41.55409153,0
4815,19.445,30.55,41.93971627,0
4816,19.39,30.6,41.73819224,0
4817,19.5,30.7,42.88267561,0
4818,19.39,30.6,41.73819224,0
4819,19.39,30.7,42.10640603,0
4820,19.445,30.7,42.49395024,0
4821,19.39,30.7,42.10640603,0
4822,19.39,30.7,42.10640603,0
4823,19.39,30.7,42.10640603,0
4824,19.39,30.745,42.27210761,0
4825,19.39,30.79,42.43781252,0
4826,19.39,30.79,42.43781252,0
4827,19.39,30.79,42.43781252,0
4828,19.39,30.745,42.27210761,0
4829,19.39,30.745,42.27210761,0
4830,19.39,30.745,42.27210761,0
4831,19.39,30.7,42.10640603,0
4832,19.39,30.79,42.43781252,0
4833,19.39,30.73,42.21687338,0
4834,19.5,30.79,43.21638928,0
4835,19.39,30.79,42.43781252,0
4836,19.39,30.79,42.43781252,0
4837,19.39,30.84,42.62193301,0
4838,19.39,30.89,42.80605762,0
4839,19.39,30.89,42.80605762,0
4840,19.39,30.92666667,42.94108495,0
4841,19.39,30.945,43.00859944,0
4842,19.39,30.89,42.80605762,0
4843,19.39,30.82333333,42.56055906,0
4844,19.42666667,30.86,42.95517853,0
4845,19.39,30.89,42.80605762,0
4846,19.39,30.89,42.80605762,0
4847,19.39,30.89,42.80605762,0
4848,19.39,30.84,42.62193301,0
4849,19.39,30.84,42.62193301,0
4850,19.39,30.84,42.62193301,0
4851,19.39,30.89,42.80605762,0
4852,19.39,31,43.21114626,0
4853,19.39,31,43.21114626,0
4854,19.39,31.05,43.39528405,0
4855,19.39,31.1,43.57942596,0
4856,19.29,31.1,42.86854773,0
4857,19.34,31.05,43.03993297,0
4858,19.39,31.1,43.57942596,0
4859,19.39,31,43.21114626,0
4860,19.39,31.05,43.39528405,0
4861,19.39,31.1,43.57942596,0
4862,19.39,31.06666667,43.45666423,0
4863,19.39,31.1,43.57942596,0
4864,19.39,31.1,43.57942596,0
4865,19.39,31.1,43.57942596,0
4866,19.39,31.05,43.39528405,0
4867,19.35666667,31.1,43.34202897,0
4868,19.39,31.1,43.57942596,0
4869,19.39,31.1,43.57942596,0
4870,19.39,31.1,43.57942596,0
4871,19.39,31.1,43.57942596,0
4872,19.39,31.1,43.57942596,0
4873,19.34,31.15,43.40706053,0
4874,19.39,31.1,43.57942596,0
4875,19.39,31.1,43.57942596,0
4876,19.39,31.1,43.57942596,0
4877,19.39,31.1,43.57942596,0
4878,19.39,31.1,43.57942596,0
4879,19.39,31.1,43.57942596,0
4880,19.34,31.1,43.2234947,0
4881,19.39,31.1,43.57942596,0
4882,19.39,31.15,43.763572,0
4883,19.29,31.2,43.23452632,0
4884,19.39,31.2,43.94772215,0
4885,19.34,31.2,43.59063046,0
4886,19.29,31.2,43.23452632,0
4887,19.34,31.2,43.59063046,0
4888,19.39,31.2,43.94772215,0
4889,19.35666667,31.2,43.70955118,0
4890,19.34,31.15,43.40706053,0
4891,19.29,31.15,43.05153499,0
4892,19.39,31.16666667,43.82495492,0
4893,19.39,31,43.21114626,0
4894,19.39,31.1,43.57942596,0
4895,19.39,31.05,43.39528405,0
4896,19.39,31.1,43.57942596,0
4897,19.39,31.05,43.39528405,0
4898,19.39,31,43.21114626,0
4899,19.39,31.06666667,43.45666423,0
4900,19.39,31,43.21114626,0
4901,19.42666667,31,43.47193647,0
4902,19.39,31,43.21114626,0
4903,19.445,31,43.60253018,0
4904,19.39,31,43.21114626,0
4905,19.39,30.945,43.00859944,0
4906,19.39,31,43.21114626,0
4907,19.39,31,43.21114626,0
4908,19.39,31,43.21114626,0
4909,19.445,31,43.60253018,0
4910,19.445,31,43.60253018,0
4911,19.39,31,43.21114626,0
4912,19.39,31,43.21114626,0
4913,19.39,31,43.21114626,0
4914,19.39,31,43.21114626,0
4915,19.39,31,43.21114626,0
4916,19.39,31,43.21114626,0
4917,19.39,31.1,43.57942596,0
4918,19.39,31.1,43.57942596,0
4919,19.5,31.2,44.73681173,0
4920,19.39,31.1,43.57942596,0
4921,19.39,31.15,43.763572,0
4922,19.39,31.2,43.94772215,0
4923,19.39,31.2,43.94772215,0
4924,19.39,31.2,43.94772215,0
4925,19.39,31.2,43.94772215,0
4926,19.39,31.2,43.94772215,0
4927,19.39,31.2,43.94772215,0
4928,19.39,31.2,43.94772215,0
4929,19.39,31.2,43.94772215,0
